Timestamp,Target_Deg,Real_Deg,Error_Deg,Voltage_mV,Raw_Vel,Filtered_Vel,V_EMF,Control_Mode
16:07:40.088,0.0,-32.81399599617025,32.81399599617025,9500.0,0.0,0.0,0.0,1.0
16:07:40.107,0.0,-32.81399599617025,32.81399599617025,9500.0,0.0,0.0,0.0,1.0
16:07:40.128,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.147,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.167,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.187,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.208,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.227,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.247,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.267,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.287,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.308,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.327,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.348,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.367,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.387,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.408,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.427,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.448,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.467,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.487,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.508,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.527,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.547,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.568,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.588,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.608,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.628,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.647,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.667,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.687,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.707,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.728,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.747,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.768,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.787,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.807,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.828,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.847,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.867,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.887,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.907,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.927,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.947,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.968,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:40.987,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.007,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.027,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.047,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.067,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.087,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.107,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.128,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.147,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.167,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.187,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.207,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.228,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.247,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.267,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.287,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.308,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.327,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.347,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.367,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.387,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.407,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.427,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.447,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.467,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.487,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.507,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.527,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.547,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.567,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.587,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.607,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.627,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.647,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.667,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.687,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.707,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.728,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.747,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.768,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.787,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.808,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.827,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.847,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.867,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.887,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.908,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.927,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.947,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.967,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:41.987,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.007,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.028,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.047,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.067,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.087,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.107,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.127,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.147,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.167,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.187,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.207,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.227,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.247,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.267,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.287,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.307,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.327,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.347,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.367,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.388,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.407,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.427,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.448,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.467,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.487,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.507,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.527,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.548,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.567,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.587,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.607,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.627,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.647,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.667,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.687,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.707,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.727,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.747,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.767,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.787,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.807,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.827,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.846,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.867,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.887,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.907,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.927,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.947,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.967,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:42.987,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:43.007,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:43.028,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:43.047,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:43.067,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:43.087,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:43.108,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:43.128,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:43.147,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:43.167,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:43.187,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:43.207,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:43.227,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:43.247,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:43.267,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:43.288,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:43.308,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
16:07:43.327,0.0,-32.63991644181391,32.63991644181391,9500.0,0.0,0.0,0.0,1.0
